BOND_CODE,BOND_SYMBOL,TRADE_DATE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,VOLUME,PURE_BOND_VALUE,CONVERT_VALUE,PURE_BOND_PREMIUM_RATE,CONVERT_PREMIUM_RATE
113013,sh113013,2020-04-22,117.99,118.34,117.3,117.86,667410,101.2855,86.4948,16.3641,36.2625
113013,sh113013,2020-04-23,117.77,118.12,117.6,117.97,132250,101.4351,86.0825,16.3009,37.043
113013,sh113013,2020-04-24,118.2,118.24,117.7,117.95,161430,101.5246,85.1546,16.1788,38.5127
113013,sh113013,2020-04-27,118.0,118.51,118.0,118.32,169460,101.4991,85.2062,16.5725,38.8632
113013,sh113013,2020-04-28,119.0,119.77,118.0,119.01,334560,101.574,85.6701,17.1658,38.9166
113013,sh113013,2020-04-29,118.88,119.78,118.88,119.51,284500,101.5006,86.2887,17.7431,38.5002
113013,sh113013,2020-04-30,119.99,120.78,119.5,119.91,611400,101.4993,87.2165,18.1388,37.4855
113013,sh113013,2020-05-06,119.04,119.92,119.03,119.82,83340,101.5005,86.0825,18.0486,39.1921
113013,sh113013,2020-05-07,119.02,119.78,118.2,118.5,230430,101.2621,84.8969,17.023,39.5811
113013,sh113013,2020-05-08,118.89,119.78,118.79,119.71,279090,101.129,85.9794,18.3736,39.2311
113013,sh113013,2020-05-11,119.98,120.27,118.6,119.05,166160,101.0058,85.1031,17.8645,39.8892
113013,sh113013,2020-05-12,119.05,119.05,118.14,118.51,160340,100.9154,83.9175,17.4349,41.222
113013,sh113013,2020-05-13,118.05,118.59,118.04,118.12,327990,100.9332,83.9175,17.0279,40.7572
113013,sh113013,2020-05-14,118.13,118.29,117.73,117.9,276870,100.9673,83.0412,16.7705,41.9777
113013,sh113013,2020-05-15,118.13,118.13,117.51,117.55,134750,100.976,82.9897,16.4138,41.6441
113013,sh113013,2020-05-18,117.55,117.79,115.85,116.0,321890,100.9636,82.9381,14.8929,39.8633
113013,sh113013,2020-05-19,116.3,117.0,114.51,114.83,153520,100.9462,83.2474,13.7537,37.9382
113013,sh113013,2020-05-20,114.99,114.99,112.05,112.14,2413430,100.8913,82.9897,11.1493,35.1252
113013,sh113013,2020-05-21,112.04,114.42,111.46,112.5,851080,100.8638,82.3196,11.5366,36.6625
113013,sh113013,2020-05-22,112.8,112.8,111.9,112.22,622780,100.9589,80.9794,11.1541,38.5785
113013,sh113013,2020-05-25,112.98,112.98,110.97,111.85,764740,100.9544,80.9278,10.7926,38.2096
113013,sh113013,2020-05-26,112.5,113.39,111.8,111.88,604900,100.8702,81.4948,10.9149,37.2848
113013,sh113013,2020-05-27,111.95,112.97,111.56,111.63,462410,100.7824,81.0309,10.7634,37.7622
113013,sh113013,2020-05-28,111.63,113.5,111.4,111.8,870970,100.6648,81.3402,11.0617,37.4474
113013,sh113013,2020-05-29,111.84,112.8,111.67,112.44,667000,100.6199,80.7732,11.7472,39.2046
113013,sh113013,2020-06-01,114.0,114.5,113.22,113.7,667240,100.5598,83.0412,13.067,36.9199
113013,sh113013,2020-06-02,113.85,114.51,113.37,114.38,359320,100.0619,82.7835,14.3093,38.1676
113013,sh113013,2020-06-03,114.17,115.43,113.5,113.92,399050,99.8243,82.2165,14.1205,38.561
113013,sh113013,2020-06-04,113.81,114.53,113.62,113.81,471660,99.6856,81.7526,14.169,39.2127
113013,sh113013,2020-06-05,113.81,114.45,113.43,114.0,336010,99.5477,82.268,14.518,38.5714
113013,sh113013,2020-06-08,114.5,115.49,114.03,114.91,205260,99.4976,83.2474,15.4903,38.0343
113013,sh113013,2020-06-09,115.9,115.99,114.7,114.95,167180,99.5863,84.2784,15.4275,36.3933
113013,sh113013,2020-06-10,114.8,115.0,114.19,114.29,124910,99.624,83.7629,14.7213,36.4447
113013,sh113013,2020-06-11,114.29,115.04,112.3,112.93,367540,99.69,83.8144,13.2812,34.7381
113013,sh113013,2020-06-12,112.5,113.17,112.45,112.81,530490,99.8636,83.7629,12.9641,34.6778
113013,sh113013,2020-06-15,112.88,114.01,112.39,112.5,545360,99.9736,83.3505,12.5297,34.9722
113013,sh113013,2020-06-16,113.0,113.5,112.64,112.88,391930,99.9094,83.9175,12.9824,34.513
113013,sh113013,2020-06-17,113.03,113.19,112.57,112.91,107480,99.8293,84.0206,13.103,34.3837
113013,sh113013,2020-06-18,112.69,113.77,112.67,113.05,406280,99.8836,84.5876,13.1818,33.6484
113013,sh113013,2020-06-19,113.29,115.3,113.05,114.96,411590,99.8164,86.5979,15.1715,32.7514
113013,sh113013,2020-06-22,114.88,117.7,114.88,115.89,1332620,99.8107,88.1959,16.1098,31.4007
113013,sh113013,2020-06-23,115.88,116.4,115.57,115.86,244820,99.5438,88.2474,16.391,31.29
113013,sh113013,2020-06-24,116.0,116.9,115.79,115.81,160600,99.5447,89.4845,16.3397,29.419
113013,sh113013,2020-06-29,115.5,115.5,113.02,113.17,586840,99.6001,87.3196,13.6243,29.6044
113013,sh113013,2020-06-30,113.18,115.82,113.18,114.5,416490,99.5837,88.9691,14.9786,28.6964
113013,sh113013,2020-07-01,114.69,117.7,114.69,117.4,391470,99.6445,90.3093,17.8188,29.9977
113013,sh113013,2020-07-02,117.4,121.49,117.39,120.81,2136730,99.6524,95.1546,21.2314,26.9618
113013,sh113013,2020-07-03,122.0,124.82,121.07,124.02,4341870,99.6971,100.9278,24.3968,22.8799
113013,sh113013,2020-07-06,127.51,136.8,125.77,133.29,7053520,99.5235,110.8763,33.9281,20.2151
113013,sh113013,2020-07-07,134.99,135.0,126.08,128.08,4699170,98.2676,107.3196,30.338,19.3445
113013,sh113013,2020-07-08,127.99,133.89,127.98,130.63,2526970,98.2136,110.9794,33.006,17.7065
113013,sh113013,2020-07-09,130.64,134.0,129.0,132.87,4379780,97.758,109.2268,35.9173,21.646
113013,sh113013,2020-07-10,130.98,133.92,128.17,128.69,2452800,97.6308,106.2887,31.813,21.0759
113013,sh113013,2020-07-13,128.58,131.0,126.9,128.35,3167470,97.4066,107.5258,31.7673,19.3667
113013,sh113013,2020-07-14,129.08,129.08,126.4,126.88,2303950,97.3223,107.268,30.371,18.2831
113013,sh113013,2020-07-15,127.98,129.53,123.12,125.3,2423560,97.333,104.2268,28.7333,20.2186
113013,sh113013,2020-07-16,126.43,127.93,121.93,122.31,1769300,97.495,99.7423,25.4525,22.626
113013,sh113013,2020-07-17,123.98,124.48,118.92,121.04,3287610,97.5929,97.3711,24.0254,24.3079
113013,sh113013,2020-07-20,123.54,124.04,120.8,122.7,1083540,97.6872,100.8247,25.6049,21.6963
113013,sh113013,2020-07-21,122.85,123.12,120.99,121.64,513660,97.8518,100.1031,24.3104,21.5147
113013,sh113013,2020-07-22,121.62,125.31,121.62,122.55,1361080,97.9877,100.2577,25.0667,22.235
113013,sh113013,2020-07-23,122.12,123.31,121.83,122.51,1006750,98.0681,98.9175,24.9234,23.8507
113013,sh113013,2020-07-24,122.13,122.99,119.3,120.6,1920820,98.1912,94.5876,22.8217,27.5008
113013,sh113013,2020-07-27,120.65,121.89,118.6,119.05,646660,98.3057,94.8969,21.1019,25.4519
113013,sh113013,2020-07-28,119.88,119.99,118.62,119.0,1089000,98.3224,94.1237,21.0304,26.4294
113013,sh113013,2020-07-29,119.02,121.28,118.97,120.35,2296160,98.1899,97.268,22.5686,23.7303
113013,sh113013,2020-07-30,120.4,122.43,119.84,121.88,1104490,98.1374,94.8454,24.1933,28.5039
113013,sh113013,2020-07-31,121.88,123.5,121.14,122.01,587990,98.0408,95.2577,24.4482,28.0841
113013,sh113013,2020-08-03,122.98,123.6,122.5,122.75,1110950,97.9844,97.4742,25.275,25.9307
113013,sh113013,2020-08-04,123.4,123.58,122.57,122.94,1141590,97.9856,97.6804,25.4674,25.8594
113013,sh113013,2020-08-05,123.3,123.89,121.51,122.05,966250,97.9894,96.6495,24.5543,26.2811
113013,sh113013,2020-08-06,122.03,128.99,121.84,123.86,1001660,98.0447,98.7113,26.3302,25.477
113013,sh113013,2020-08-07,123.92,124.0,121.16,121.59,939460,98.0339,95.8763,24.0285,26.8197
113013,sh113013,2020-08-10,121.02,122.5,121.01,121.11,1174570,98.083,97.4227,23.4771,24.314
113013,sh113013,2020-08-11,121.41,122.48,120.76,121.08,1148800,98.1297,95.9794,23.3877,26.1521
113013,sh113013,2020-08-12,121.08,122.44,119.53,119.73,1252770,98.1717,95.4761,21.9599,25.4032
113013,sh113013,2020-08-13,120.59,121.67,119.54,121.0,699880,98.2,97.1594,23.2179,24.5376
113013,sh113013,2020-08-14,120.99,122.72,120.99,122.11,711120,98.2426,99.9474,24.2944,22.1743
113013,sh113013,2020-08-17,122.95,126.47,122.8,123.28,3733310,98.356,104.6817,25.3406,17.7665
113013,sh113013,2020-08-18,123.34,125.89,123.27,125.5,1151730,98.3998,103.3666,27.5409,21.4125
113013,sh113013,2020-08-19,125.51,126.2,124.41,124.54,1153630,98.4055,102.4724,26.558,21.5352
113013,sh113013,2020-08-20,124.02,124.59,119.8,122.91,670810,98.3709,101.1047,24.9455,21.5671
113013,sh113013,2020-08-21,123.0,124.82,122.91,123.94,232200,98.3022,102.788,26.0806,20.5783
113013,sh113013,2020-08-24,124.5,125.13,122.78,123.21,295730,98.2585,101.9989,25.3938,20.7954
113013,sh113013,2020-08-25,123.88,124.5,122.8,123.6,247360,98.1925,102.3146,25.8753,20.8039
113013,sh113013,2020-08-26,124.0,124.3,122.7,122.74,305810,98.079,101.7359,25.144,20.6457
113013,sh113013,2020-08-27,122.82,124.39,122.5,123.78,238820,97.9659,101.4203,26.3502,22.0466
113013,sh113013,2020-08-28,124.05,125.33,122.99,124.8,503730,97.9031,103.6297,27.473,20.4288
113013,sh113013,2020-08-31,125.03,127.04,125.01,125.3,516300,97.8708,101.7359,28.0259,23.162
113013,sh113013,2020-09-01,125.3,126.3,125.0,125.55,215940,97.8877,102.262,28.2592,22.7729
113013,sh113013,2020-09-02,125.85,126.15,124.65,125.4,474980,97.8383,101.5781,28.1706,23.4518
113013,sh113013,2020-09-03,125.42,126.1,124.01,124.3,520700,97.8218,100.1578,27.0678,24.1041
113013,sh113013,2020-09-04,124.01,124.01,123.19,123.75,151570,97.8314,98.7901,26.4932,25.2656
113013,sh113013,2020-09-07,123.99,124.23,122.1,122.1,432420,97.8048,97.4224,24.8405,25.3305
113013,sh113013,2020-09-08,122.5,123.42,122.02,123.1,281110,97.869,100.0526,25.7804,23.0353
113013,sh113013,2020-09-09,123.01,124.0,122.0,123.11,501580,97.8819,98.3693,25.774,25.1509
113013,sh113013,2020-09-10,123.95,123.95,121.51,121.54,313350,97.9443,96.8438,24.0909,25.5011
113013,sh113013,2020-09-11,121.88,122.02,120.04,120.93,293120,97.9654,96.4229,23.4415,25.4162
113013,sh113013,2020-09-14,121.02,121.56,120.5,120.78,333680,97.9555,96.5281,23.3009,25.1241
113013,sh113013,2020-09-15,120.6,121.59,120.6,121.56,215520,98.0107,96.8438,24.0272,25.5218
113013,sh113013,2020-09-16,121.6,122.23,121.21,121.26,77050,98.0732,96.7386,23.6423,25.3482
113013,sh113013,2020-09-17,121.26,121.35,120.03,120.5,258310,98.0773,95.213,22.8623,26.5583
113013,sh113013,2020-09-18,120.5,123.2,120.5,122.2,282940,98.1048,98.8953,24.5607,23.565
113013,sh113013,2020-09-21,122.98,124.24,122.21,122.21,151340,98.1257,97.8958,24.5444,24.8368
113013,sh113013,2020-09-22,122.02,123.19,122.0,122.13,312340,98.1743,97.4224,24.4012,25.3613
113013,sh113013,2020-09-23,122.63,122.63,120.9,120.99,115070,98.1522,96.5807,23.2677,25.2734
113013,sh113013,2020-09-24,121.01,121.01,119.49,120.01,226080,98.1616,95.5287,22.2576,25.6272
113013,sh113013,2020-09-25,120.04,121.98,120.04,120.32,394700,98.1817,97.3172,22.5482,23.6369
113013,sh113013,2020-09-28,120.05,121.98,120.05,121.81,497280,98.1437,96.7912,24.1139,25.8483
113013,sh113013,2020-09-29,121.99,124.22,121.85,122.79,252810,98.1373,96.8438,25.1206,26.7918
113013,sh113013,2020-09-30,122.8,123.8,122.51,122.65,158740,98.126,95.9495,24.9924,27.8277
113013,sh113013,2020-10-09,123.72,124.23,122.31,122.89,266240,98.208,97.5276,25.1324,26.0053
113013,sh113013,2020-10-12,122.95,124.4,122.9,123.61,1785390,98.2217,99.9474,25.848,23.6751
113013,sh113013,2020-10-13,123.02,123.88,123.01,123.53,444090,98.2812,98.6849,25.6903,25.1762
113013,sh113013,2020-10-14,123.97,123.98,123.21,123.33,114540,98.3209,97.8432,25.4363,26.0486
113013,sh113013,2020-10-15,123.3,124.5,123.3,123.45,95310,98.3583,97.8958,25.5104,26.1034
113013,sh113013,2020-10-16,123.45,124.4,123.25,123.42,426990,98.4052,98.2115,25.4202,25.6676
113013,sh113013,2020-10-19,123.42,124.9,123.0,123.02,228960,98.4516,97.3698,24.9548,26.3431
113013,sh113013,2020-10-20,123.06,123.3,122.2,123.1,309390,98.4909,96.7912,24.9862,27.181
113013,sh113013,2020-10-21,122.61,123.49,122.2,122.93,152530,98.5204,96.686,24.7762,27.1436
113013,sh113013,2020-10-22,123.3,124.28,122.5,123.67,115850,98.58,96.5281,25.4514,28.1181
113013,sh113013,2020-10-23,123.72,124.39,123.5,123.6,77620,98.626,96.4229,25.322,28.1853
113013,sh113013,2020-10-26,123.88,124.0,122.62,122.85,47340,98.6429,95.213,24.5402,29.0264
113013,sh113013,2020-10-27,122.9,123.3,121.8,122.11,145660,98.6654,94.95,23.7617,28.6045
113013,sh113013,2020-10-28,122.03,122.8,121.33,122.17,557900,98.6785,95.9495,23.8061,27.3274
113013,sh113013,2020-10-29,121.1,123.3,121.1,122.75,242990,98.7064,98.6849,24.3587,24.3858
113013,sh113013,2020-10-30,122.93,123.25,122.05,122.45,170720,98.6756,96.7912,24.0935,26.5095
113013,sh113013,2020-11-02,122.01,123.5,120.32,120.7,374630,98.6882,94.5292,22.3044,27.6854
113013,sh113013,2020-11-03,120.82,121.89,120.52,121.22,481850,98.7197,96.8438,22.7921,25.1707
113013,sh113013,2020-11-04,121.85,121.85,120.4,121.0,445990,98.7304,96.0547,22.556,25.9699
113013,sh113013,2020-11-05,121.78,123.64,121.78,123.28,289440,98.7472,97.6854,24.8441,26.201
113013,sh113013,2020-11-06,123.28,124.3,122.0,122.28,383620,98.7578,98.2641,23.8181,24.4402
113013,sh113013,2020-11-09,122.98,125.49,122.43,123.6,805300,98.7433,100.526,25.173,22.9532
113013,sh113013,2020-11-10,123.6,125.0,123.6,124.2,645950,98.707,99.474,25.8269,24.8568
113013,sh113013,2020-11-11,124.22,124.9,123.45,123.89,238680,98.6805,98.3167,25.5466,26.0112
113013,sh113013,2020-11-12,123.52,124.49,122.25,123.87,484480,98.5578,96.686,25.6825,28.1158
113013,sh113013,2020-11-13,123.01,123.49,120.51,121.15,1426640,98.4192,94.95,23.0959,27.5934
113013,sh113013,2020-11-16,121.15,121.95,120.6,121.59,336860,98.4002,95.5287,23.5668,27.2812
113013,sh113013,2020-11-17,121.59,122.3,120.3,120.87,343500,98.3867,95.4761,22.852,26.5972
113013,sh113013,2020-11-18,120.93,121.65,120.56,120.63,1125710,98.3408,95.9495,22.6653,25.7224
113013,sh113013,2020-11-19,121.0,121.0,120.36,120.4,549180,98.2457,96.2125,22.5499,25.1396
113013,sh113013,2020-11-20,120.52,120.52,119.76,120.0,301880,98.164,96.3177,22.2444,24.5877
113013,sh113013,2020-11-23,119.99,121.8,119.71,121.36,558350,98.262,99.5266,23.5066,21.9373
113013,sh113013,2020-11-24,121.28,122.31,121.02,121.73,309720,98.2964,98.8427,23.8398,23.1553
113013,sh113013,2020-11-25,121.73,122.88,121.0,121.21,410510,98.3339,97.6854,23.2637,24.082
113013,sh113013,2020-11-26,121.25,121.73,120.73,121.07,221960,98.3875,98.1589,23.0543,23.3409
113013,sh113013,2020-11-27,121.22,124.25,121.22,123.1,416970,98.4256,99.6318,25.0691,23.555
113013,sh113013,2020-11-30,123.97,127.3,122.34,122.66,1377040,98.5118,98.4745,24.5129,24.5602
113013,sh113013,2020-12-01,123.0,125.15,122.38,123.79,895290,98.6491,101.4729,25.4852,21.9932
113013,sh113013,2020-12-02,123.98,125.35,123.42,124.29,255280,98.6706,100.8943,25.9645,23.1884
113013,sh113013,2020-12-03,124.35,124.66,122.95,123.9,422180,98.6827,100.4208,25.5539,23.3808
113013,sh113013,2020-12-04,123.97,124.48,122.49,123.16,108370,98.6723,99.3688,24.8172,23.9424
113013,sh113013,2020-12-07,123.36,123.53,122.51,122.51,266520,98.7052,97.3698,24.1171,25.8193
113013,sh113013,2020-12-08,122.41,123.37,121.53,122.04,256510,98.7473,97.0016,23.5882,25.8124
113013,sh113013,2020-12-09,122.1,122.66,121.7,121.85,288890,98.8038,94.95,23.3252,28.3307
113013,sh113013,2020-12-10,121.54,122.29,120.1,120.3,713480,98.8601,94.7396,21.6871,26.9796
113013,sh113013,2020-12-11,120.8,120.89,119.82,119.98,611920,98.9175,93.5823,21.293,28.208
113013,sh113013,2020-12-14,119.99,120.37,119.41,119.86,457000,98.9323,93.5297,21.1536,28.1518
113013,sh113013,2020-12-15,119.98,120.61,118.15,119.02,1237510,98.9891,93.4771,20.2355,27.3253
113013,sh113013,2020-12-16,119.0,120.01,118.15,118.96,410820,99.0445,93.0563,20.1076,27.8366
113013,sh113013,2020-12-17,119.05,120.4,118.06,119.91,420700,99.0888,94.7922,21.0127,26.4977
113013,sh113013,2020-12-18,119.95,121.6,119.94,120.5,758610,99.0863,94.2662,21.6112,27.8295
113013,sh113013,2020-12-21,120.5,121.4,120.41,120.94,167040,99.1728,94.2662,21.9488,28.2963
113013,sh113013,2020-12-22,121.05,121.51,119.8,120.33,388290,99.2759,90.5839,21.2076,32.8382
113013,sh113013,2020-12-23,120.4,120.77,119.82,120.37,458790,99.4006,90.8995,21.0959,32.4209
113013,sh113013,2020-12-24,120.19,121.97,119.52,120.25,245200,99.4675,89.9527,20.8937,33.6814
113013,sh113013,2020-12-25,120.32,120.65,119.61,120.0,311010,99.4642,90.6891,20.6464,32.3202
113013,sh113013,2020-12-28,120.39,120.39,118.48,118.99,372720,99.5406,89.5844,19.5392,32.8244
113013,sh113013,2020-12-29,119.03,119.71,116.22,116.75,1278640,99.5939,89.6896,17.226,30.1711
113013,sh113013,2020-12-30,117.19,118.51,116.69,118.03,1201420,99.6596,90.1631,18.4331,30.9073
113013,sh113013,2020-12-31,118.29,121.0,118.0,120.07,960950,99.7051,92.2146,20.4251,30.2071
113013,sh113013,2021-01-04,120.39,121.29,119.19,119.8,1372480,99.7462,92.6355,20.1048,29.3241
113013,sh113013,2021-01-05,120.25,121.23,119.52,120.52,1080400,99.7699,93.1089,20.798,29.4398
113013,sh113013,2021-01-06,120.95,122.39,119.44,120.08,844750,99.8777,93.0563,20.227,29.0402
113013,sh113013,2021-01-07,120.04,121.59,119.68,120.7,930920,99.9369,93.3719,20.7762,29.268
113013,sh113013,2021-01-08,121.01,122.22,120.29,121.28,1074860,99.9976,93.0037,21.283,30.4034
113013,sh113013,2021-01-11,121.31,121.88,120.51,120.85,517070,100.0307,90.8995,20.8129,32.949
113013,sh113013,2021-01-12,121.49,123.98,119.28,122.02,900920,99.9997,94.8974,22.0203,28.5809
113013,sh113013,2021-01-13,122.02,124.05,121.24,122.01,915030,100.0226,93.1089,21.9824,31.0401
113013,sh113013,2021-01-14,122.46,122.58,120.52,121.21,535640,100.08,91.636,21.1131,32.2734
113013,sh113013,2021-01-15,121.34,122.44,120.31,121.2,417520,100.0797,91.636,21.1035,32.2625
113013,sh113013,2021-01-18,120.62,123.55,120.62,121.37,740050,99.9703,91.899,21.406,32.0689
113013,sh113013,2021-01-19,121.5,123.0,121.04,121.29,419140,99.917,92.3198,21.3908,31.3802
113013,sh113013,2021-01-20,121.67,121.92,120.7,121.66,165870,99.8641,92.3724,21.8255,31.706
113013,sh113013,2021-01-21,121.87,123.3,121.19,122.0,1044520,99.9179,93.0563,22.1002,31.1034
113013,sh113013,2021-01-22,122.17,122.83,120.77,121.36,522960,99.9411,91.1625,21.4315,33.1248
113013,sh113013,2021-01-25,121.04,122.5,119.85,119.93,656930,99.9362,90.4261,20.0065,32.6276
113013,sh113013,2021-01-26,120.96,120.96,118.15,119.6,477830,99.8942,88.5324,19.7267,35.0919
113013,sh113013,2021-01-27,119.3,120.38,118.4,119.88,420870,99.814,88.585,20.1034,35.3277
113013,sh113013,2021-01-28,119.48,119.63,117.0,117.43,634100,99.7316,87.4277,17.7461,34.3167
113013,sh113013,2021-01-29,117.97,118.2,115.67,116.53,394180,99.6493,86.1652,16.9401,35.2403
113013,sh113013,2021-02-01,116.85,116.85,113.0,113.63,1213850,99.7073,87.112,13.9636,30.4412
113013,sh113013,2021-02-02,113.85,113.85,112.1,113.57,835680,99.7878,86.4282,13.8115,31.4039
113013,sh113013,2021-02-03,113.08,114.35,112.23,113.96,707060,99.7654,86.7438,14.228,31.3754
113013,sh113013,2021-02-04,114.9,114.9,109.59,110.25,1349300,99.7241,85.0079,10.555,29.6938
113013,sh113013,2021-02-05,110.28,111.05,109.16,110.28,1111330,99.7384,85.1131,10.5692,29.5688
113013,sh113013,2021-02-08,110.77,110.99,109.04,110.11,981370,99.719,85.1657,10.4203,29.2891
113013,sh113013,2021-02-09,110.14,112.7,110.01,112.13,1128560,99.7335,86.323,12.4297,29.8959
113013,sh113013,2021-02-10,112.26,114.88,111.88,114.63,384990,99.734,85.7969,14.9357,33.6061
113013,sh113013,2021-02-18,115.1,115.99,114.02,114.7,304040,99.6823,86.586,15.0655,32.4694
113013,sh113013,2021-02-19,114.48,116.3,114.07,115.77,363600,99.7522,88.4797,16.0576,30.8435
113013,sh113013,2021-02-22,115.92,118.58,115.02,116.6,806010,99.8258,88.3745,16.8035,31.9385
113013,sh113013,2021-02-23,116.94,117.32,114.75,115.72,357180,99.809,87.8485,15.9414,31.7268
113013,sh113013,2021-02-24,115.66,116.69,112.86,113.57,1591420,99.8586,88.4797,13.7308,28.3571
113013,sh113013,2021-02-25,113.96,114.44,112.98,113.79,545980,99.8688,88.7428,13.9395,28.2245
113013,sh113013,2021-02-26,113.05,113.55,112.03,112.59,462300,99.9028,87.6381,12.6996,28.4715
113013,sh113013,2021-03-01,112.79,113.22,111.2,111.4,647520,99.9663,87.112,11.4375,27.8813
113013,sh113013,2021-03-02,111.51,111.84,110.28,110.98,522910,99.9924,86.1126,10.9885,28.8778
113013,sh113013,2021-03-03,110.99,112.8,110.5,111.69,266930,100.0284,87.3225,11.6583,27.9052
113013,sh113013,2021-03-04,111.53,111.75,110.31,111.44,298910,100.0634,86.06,11.3694,29.4911
113013,sh113013,2021-03-05,111.79,112.31,110.31,111.79,673570,100.1376,86.6386,11.6364,29.0302
113013,sh113013,2021-03-08,112.0,112.8,111.02,111.4,307310,100.2437,85.9548,11.1291,29.6031
113013,sh113013,2021-03-09,111.57,112.15,110.2,111.1,433100,100.2617,84.5871,10.81,31.344
113013,sh113013,2021-03-10,111.35,111.74,110.61,110.8,349050,100.2749,84.2714,10.4962,31.4799
113013,sh113013,2021-03-11,111.39,112.4,110.62,111.36,399440,100.2879,85.0605,11.0403,30.9186
113013,sh113013,2021-03-12,111.38,112.49,110.4,112.02,427360,100.305,85.2709,11.6794,31.3695
113013,sh113013,2021-03-15,111.92,112.5,110.76,111.23,348540,100.2862,84.8501,10.9125,31.09
113013,sh113013,2021-03-16,111.35,111.57,110.75,110.96,399240,100.3024,85.3235,10.6254,30.0462
113013,sh113013,2021-03-17,110.86,111.73,110.65,111.35,393860,100.3524,85.1657,10.959,30.7451
113013,sh113013,2021-03-18,111.3,112.34,111.3,112.21,259670,100.3453,85.1657,11.8239,31.7549
113013,sh113013,2021-03-19,111.99,112.44,111.36,111.7,139730,100.3452,84.7449,11.3158,31.8074
113013,sh113013,2021-03-22,111.99,112.79,111.4,112.37,339700,100.3835,85.6917,11.9407,31.1328
113013,sh113013,2021-03-23,112.37,112.61,111.69,112.29,397520,100.4216,86.1126,11.8186,30.3991
113013,sh113013,2021-03-24,112.31,113.19,111.84,112.16,437310,100.4421,86.1652,11.6664,30.1686
113013,sh113013,2021-03-25,112.11,112.8,112.0,112.04,118280,100.4765,85.9548,11.5087,30.3476
113013,sh113013,2021-03-26,112.56,112.97,112.01,112.03,304010,100.5252,86.2704,11.4446,29.8592
113013,sh113013,2021-03-29,112.1,112.59,111.88,112.14,257470,100.5377,86.586,11.5403,29.5128
113013,sh113013,2021-03-30,112.47,112.47,111.83,112.01,152420,100.5699,86.1652,11.3753,29.9945
113013,sh113013,2021-03-31,112.01,112.5,111.79,111.9,118600,100.5963,85.4287,11.2367,30.9864
113013,sh113013,2021-04-01,111.9,112.52,111.76,112.16,236470,100.6362,86.2178,11.4509,30.0892
113013,sh113013,2021-04-02,112.59,112.7,112.11,112.16,118020,100.6462,85.9548,11.4399,30.4872
113013,sh113013,2021-04-06,111.93,112.66,111.4,111.81,426090,100.681,86.586,11.0537,29.1317
113013,sh113013,2021-04-07,112.0,112.44,111.73,112.32,184720,100.6624,86.7438,11.5809,29.4847
113013,sh113013,2021-04-08,112.48,113.33,112.18,113.25,344680,100.6593,86.4282,12.5082,31.0336
113013,sh113013,2021-04-09,113.22,113.48,112.52,112.58,262240,100.6725,85.8496,11.8279,31.1364
113013,sh113013,2021-04-12,112.8,113.5,112.27,113.05,420240,100.7468,85.0605,12.212,32.9054
113013,sh113013,2021-04-13,112.8,113.97,112.61,113.0,165560,100.7833,84.4819,12.1217,33.7565
113013,sh113013,2021-04-14,113.01,113.41,112.43,112.62,108600,100.8582,84.7449,11.6617,32.893
113013,sh113013,2021-04-15,112.61,112.8,112.0,112.71,283430,100.9006,83.798,11.704,34.502
113013,sh113013,2021-04-16,112.61,112.7,112.34,112.5,69120,100.9234,84.2188,11.4706,33.5806
113013,sh113013,2021-04-19,112.5,112.95,112.09,112.5,873320,100.9967,85.4813,11.3898,31.6077
113013,sh113013,2021-04-20,112.5,112.73,112.14,112.37,217170,101.0423,84.9027,11.2109,32.3515
113013,sh113013,2021-04-21,112.16,112.49,111.97,112.08,116490,101.0696,84.5871,10.8939,32.5025
113013,sh113013,2021-04-22,112.32,112.48,112.0,112.13,195180,101.0898,84.4292,10.9212,32.8094
113013,sh113013,2021-04-23,112.18,112.19,111.15,111.3,477270,101.0932,84.061,10.0964,32.4038
113013,sh113013,2021-04-26,111.17,111.52,110.8,110.98,224660,101.0891,82.6407,9.7843,34.2922
113013,sh113013,2021-04-27,110.98,111.0,110.72,110.84,85790,101.1031,81.9569,9.6306,35.2419
113013,sh113013,2021-04-28,110.71,110.93,110.36,110.87,92630,101.0916,82.2725,9.6728,34.7595
113013,sh113013,2021-04-29,111.0,113.32,110.93,111.79,1914860,101.1124,89.5844,10.5601,24.7873
113013,sh113013,2021-04-30,111.73,112.42,111.67,112.12,629450,101.1464,87.112,10.8492,28.7078
113013,sh113013,2021-05-06,112.16,112.5,111.8,112.13,369750,101.2134,87.5855,10.7857,28.0235
113013,sh113013,2021-05-07,112.09,112.7,111.62,111.82,282830,101.2696,87.2173,10.4182,28.2086
113013,sh113013,2021-05-10,111.9,112.2,111.7,112.1,287160,101.3194,86.7438,10.6402,29.2311
113013,sh113013,2021-05-11,112.06,112.68,111.8,112.42,137170,101.3408,87.5329,10.9326,28.4317
113013,sh113013,2021-05-12,112.35,112.69,112.15,112.49,148790,101.3918,87.4277,10.9459,28.6664
113013,sh113013,2021-05-13,112.16,112.69,112.16,112.54,116570,101.4478,87.1647,10.9339,29.112
113013,sh113013,2021-05-14,112.54,115.0,112.37,114.03,1985230,101.4505,92.162,12.3997,23.7278
113013,sh113013,2021-05-17,113.8,115.09,113.61,114.5,739590,101.4362,89.1636,12.8788,28.4156
